scorer,,,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth
labeled-data,ltFLiPCADDISEEGEMG000313,img18657.png,382.8162536621094,310.3192443847656,418.44622802734375,338.42718505859375,378.6516418457031,343.0140380859375,356.600830078125,371.0059814453125,351.69586181640625,404.1806945800781,369.99933638941354,427.7153178728326,,
labeled-data,ltFLiPCADDISEEGEMG000313,img19337.png,383.3502502441406,310.325439453125,418.2562255859375,339.5046691894531,376.34442138671875,342.5443420410156,356.7524108886719,371.7099304199219,348.83746337890625,403.66839599609375,367.72901028853505,425.09869105996177,,
labeled-data,ltFLiPCADDISEEGEMG000313,img21821.png,389.71270751953125,322.2223815917969,416.3477783203125,353.9114074707031,376.85626220703125,350.7873840332031,353.0661315917969,377.25433349609375,352.583740234375,413.2519836425781,371.89883063392506,429.0718569388103,,
labeled-data,ltFLiPCADDISEEGEMG000313,img21997.png,406.3323974609375,333.13983154296875,408.4016418457031,367.9491882324219,375.7134704589844,344.2416076660156,353.6791687011719,375.2525329589844,345.456298828125,415.73895263671875,372.9606209534958,432.4582477715832,,
labeled-data,ltFLiPCADDISEEGEMG000313,img23466.png,404.06317138671875,327.4062194824219,411.1675720214844,363.71661376953125,375.4493408203125,344.9979553222656,353.90252685546875,376.99505615234375,346.27947998046875,416.74169921875,367.5012512207031,429.1554509675798,397.6771847657651,429.5041789274047
labeled-data,ltFLiPCADDISEEGEMG000313,img24232.png,399.5376892089844,330.957275390625,410.4132080078125,367.1336975097656,375.64697265625,348.8401184082031,352.8066711425781,377.2261657714844,346.6172180175781,416.1177978515625,373.72107072978474,429.00023856523603,403.70354835867454,427.49790367703383
labeled-data,ltFLiPCADDISEEGEMG000313,img25575.png,397.911865234375,327.2163391113281,412.3843078613281,364.5093078613281,375.6138610839844,349.4866638183594,353.5473327636719,378.3667907714844,348.927734375,416.9383239746094,373.5620372478902,429.9325505769548,402.0923437707179,427.38822086061936
labeled-data,ltFLiPCADDISEEGEMG000313,img27323.png,392.58721923828125,319.7672119140625,422.1983642578125,355.1573181152344,381.47027587890625,350.4373474121094,360.0418701171875,382.234130859375,358.427001953125,417.0640869140625,378.218040906522,429.4251894583416,,
labeled-data,ltFLiPCADDISEEGEMG000313,img27420.png,393.25238037109375,319.81646728515625,421.67083740234375,356.41497802734375,380.93267822265625,350.3167724609375,359.33935546875,381.5207824707031,352.56006218834057,417.9227053568944,384.3844127655839,429.72548880937666,,
labeled-data,ltFLiPCADDISEEGEMG000313,img28293.png,392.6703186035156,317.89874267578125,421.0126037597656,353.88128662109375,380.7296142578125,350.2007751464844,359.9519958496094,382.2220764160156,354.4300704371044,415.7888678038634,385.0477314729859,432.0657179171693,,
labeled-data,ltFLiPCADDISEEGEMG000313,img29660.png,391.9493713378906,318.9322814941406,422.2316589355469,353.39410400390625,380.7899169921875,351.2565002441406,361.9874572753906,384.0888366699219,354.41426196462953,414.40461342150417,381.4459298207988,429.44536157748223,,
labeled-data,ltFLiPCADDISEEGEMG000313,img30020.png,389.8723818705663,326.16437545191354,419.629365407519,341.81729844894676,382.7875926678122,354.7773273908393,354.26556396484375,380.8353271484375,334.9450234634345,408.6481981278679,372.8155978276553,428.37848978767795,,
labeled-data,ltFLiPCADDISEEGEMG000313,img33257.png,395.5020446777344,330.8352966308594,411.2102966308594,362.98504638671875,375.8022766113281,352.04608154296875,349.8714904785156,376.75,349.339111328125,414.07379150390625,379.7577137580845,428.94060083529473,413.4490509768509,424.7230672839942
labeled-data,ltFLiPCADDISEEGEMG000313,img33305.png,397.4330749511719,330.4447021484375,411.4107971191406,364.0923156738281,375.6595764160156,352.2158508300781,350.50665283203125,377.4128112792969,350.03076171875,415.7588195800781,377.2913860174792,429.7573796785173,407.5124181607249,423.3030170292804
labeled-data,ltFLiPCADDISEEGEMG000313,img35232.png,390.6069641113281,315.6319580078125,411.9288024902344,349.5785217285156,370.9886169433594,341.4073486328125,358.6222839355469,376.1452941894531,346.4302062988281,408.9476318359375,371.0031702335343,429.70250408461067,403.082316252085,428.84607608522873
labeled-data,ltFLiPCADDISEEGEMG000313,img36785.png,392.2962951660156,313.4927673339844,411.42474365234375,349.6811218261719,371.3202819824219,338.7509765625,357.6144104003906,374.17218017578125,332.83056699320116,406.0893205496852,371.01397983847573,430.2922385288683,362.9029235839844,382.8500671386719
labeled-data,ltFLiPCADDISEEGEMG000313,img38138.png,383.15765380859375,315.8449401855469,413.6105651855469,345.5982971191406,372.4278259277344,344.0032958984375,354.1235656738281,375.8294982910156,347.0174560546875,406.561279296875,369.0307694948823,429.94956302638775,,
labeled-data,ltFLiPCADDISEEGEMG000313,img38365.png,386.9161682128906,319.3045654296875,417.4160461425781,347.6695861816406,379.0377502441406,347.4678649902344,355.6004943847656,374.9294128417969,343.80657159376653,409.15299576991856,363.2964782714844,423.92471254781447,395.4858105000741,428.7542792102288
labeled-data,ltFLiPCADDISEEGEMG000313,img38725.png,381.6174011230469,320.035400390625,414.70709228515625,347.98870849609375,375.3898620605469,350.8760986328125,352.9175109863281,376.440185546875,351.1526794433594,412.86865234375,376.1319558070692,431.5288044122083,405.51999789082276,427.2230992683033
labeled-data,ltFLiPCADDISEEGEMG000313,img39333.png,433.2536315917969,359.88616943359375,396.9894714355469,384.64617919921875,389.5557861328125,344.9573059082031,344.74261474609375,371.1383056640625,347.1929931640625,413.81256103515625,374.43389393734344,425.83013996705233,407.7949649372033,428.083836408541
labeled-data,ltFLiPCADDISEEGEMG000313,img40038.png,381.71868896484375,325.92877197265625,412.0283508300781,354.1867980957031,372.3298034667969,354.4911193847656,347.4276123046875,377.91790771484375,351.3742370605469,415.41351318359375,379.3929676643345,429.0774721731853,409.2970294958053,424.9982238181286
labeled-data,ltFLiPCADDISEEGEMG000313,img40688.png,389.5591125488281,329.93731689453125,410.93243408203125,361.6395263671875,373.8282165527344,353.5155029296875,347.1834716796875,375.0650329589844,350.9515380859375,414.27630615234375,374.29702399330006,427.4465886628923,407.6463450657469,425.5748420860776
labeled-data,ltFLiPCADDISEEGEMG000313,img41013.png,392.1662902832031,324.25531005859375,406.3398742675781,358.9125671386719,369.3809509277344,343.9019470214844,349.94976806640625,374.97747802734375,351.6575927734375,410.51092529296875,373.4420662659958,425.61402724334124,,
labeled-data,ltFLiPCADDISEEGEMG000313,img41883.png,391.8780822753906,322.0065612792969,407.7676696777344,356.8507080078125,369.0351257324219,343.6384582519531,351.8895568847656,374.0282897949219,349.91510009765625,407.5920104980469,377.1223477583976,427.97463072259853,,
labeled-data,ltFLiPCADDISEEGEMG000313,img47767.png,398.99169921875,329.2798156738281,410.3843994140625,361.588134765625,375.0625915527344,347.55291748046875,350.565185546875,374.7676696777344,350.8663024902344,413.7288513183594,378.46305238287016,429.0266859347475,,
labeled-data,ltFLiPCADDISEEGEMG000313,img49687.png,395.53436279296875,329.73748779296875,412.662841796875,363.548095703125,376.339599609375,349.7189025878906,351.4281921386719,376.86627197265625,335.9357092198213,411.90054937523075,367.9900335165232,426.30066497502145,397.0083693725936,430.6199053253066
labeled-data,ltFLiPCADDISEEGEMG000313,img50904.png,397.307373046875,328.1592102050781,413.6223449707031,363.0065612792969,377.0167236328125,350.3851623535156,351.69708251953125,377.0365905761719,351.13055419921875,413.78863525390625,372.7586251038865,426.6018862356853,,
labeled-data,ltFLiPCADDISEEGEMG000313,img51977.png,389.085693359375,336.3249816894531,413.2312316894531,367.27008056640625,379.29833984375,360.0726623535156,346.8243103027344,380.5531005859375,350.54014235296347,418.27547117401764,381.92000227695644,429.9715134552594,,
labeled-data,ltFLiPCADDISEEGEMG000313,img52730.png,387.6259460449219,330.5794372558594,409.8571472167969,361.9173889160156,373.4673767089844,355.07281494140625,349.2403259277344,377.4605407714844,349.89910888671875,415.41546630859375,377.36189798210876,428.765845812228,,
labeled-data,ltFLiPCADDISEEGEMG000313,img53864.png,386.27923583984375,331.392333984375,410.2751770019531,363.08624267578125,373.2755126953125,356.1127014160156,348.5260314941406,378.4394226074219,350.7491760253906,415.986572265625,375.4434600977139,429.2783211193961,402.0286436082954,429.454873818994
labeled-data,ltFLiPCADDISEEGEMG000313,img54556.png,386.7375183105469,330.6998596191406,410.79461669921875,361.9004821777344,373.5301208496094,356.1481018066406,348.9883117675781,378.960205078125,350.34747314453125,416.0107116699219,373.9444530193747,427.7084053479117,,
labeled-data,ltFLiPCADDISEEGEMG000313,img55424.png,396.600830078125,339.9689025878906,410.8896789550781,372.1761779785156,375.15106201171875,359.5802307128906,345.36322021484375,381.3182067871094,350.0048143682177,417.6524697819093,379.0760791483633,430.9198047202416,408.11429449241825,426.6624396400316
labeled-data,ltFLiPCADDISEEGEMG000313,img55808.png,393.20550537109375,336.0662536621094,412.0135803222656,368.6045227050781,378.22473283915974,362.7090468040035,347.2931823730469,380.8392639160156,346.4034335798392,417.61922975704607,382.2467499514603,428.52473038905924,407.26040201977025,424.3801576906481
labeled-data,ltFLiPCADDISEEGEMG000313,img55822.png,392.56048583984375,337.2596740722656,412.0404052734375,369.78936767578125,378.0844981853903,360.64066189986323,347.29107666015625,381.1101379394531,347.68271908411634,417.3513897384131,392.2573437326114,428.36002701991856,,
labeled-data,ltFLiPCADDISEEGEMG000313,img56236.png,392.3621520996094,336.593994140625,412.42657470703125,368.30560302734375,378.48193498759724,360.36883544921875,347.19110107421875,381.0876159667969,350.37404654595207,415.52680338362836,387.63245164450655,431.90403476142205,,
labeled-data,ltFLiPCADDISEEGEMG000313,img56758.png,392.2903747558594,336.9463806152344,413.2821044921875,368.8443298339844,376.2557500692576,363.68901450818333,346.7434387207031,383.63934326171875,354.4707403918694,419.35225061288565,393.003590070502,429.6864252825356,,
labeled-data,ltFLiPCADDISEEGEMG000313,img58946.png,391.98626708984375,337.7364501953125,414.2957763671875,368.9521179199219,382.3793654075191,361.88006591796875,349.0621337890625,382.4100036621094,350.72650043800274,416.27919651929227,393.7809248704675,430.09744754250727,,
labeled-data,ltFLiPCADDISEEGEMG000313,img59572.png,392.0268859863281,337.9648132324219,414.9039611816406,369.60662841796875,378.4450378417969,362.7868957519531,348.6293029785156,381.2224426269531,339.9103887999571,414.4441617820659,388.76317361687427,430.71918216164784,,
labeled-data,ltFLiPCADDISEEGEMG000313,img59578.png,392.8641357421875,338.1821594238281,415.1424560546875,370.0457763671875,378.3740234375,361.7804870605469,348.2815856933594,381.3155212402344,345.7854462405228,414.872927372437,,,,
labeled-data,ltFLiPCADDISEEGEMG000313,img60165.png,390.8774108886719,332.06915283203125,410.2151184082031,364.4279479980469,374.1930236816406,355.07550048828125,348.9779968261719,379.0306396484375,328.23673959888424,401.78182961403945,369.28066451774293,426.6657347315731,395.1951044523421,423.1966405296863
labeled-data,ltFLiPCADDISEEGEMG000313,img60983.png,391.1585998535156,327.4703674316406,412.126953125,358.6282958984375,374.85791015625,350.42694091796875,350.3287048339844,377.0367431640625,338.97794195335575,410.15124130265195,363.1372858194143,424.3506946562912,392.05411067365503,427.14374711000954
labeled-data,ltFLiPCADDISEEGEMG000313,img61332.png,390.4483642578125,326.9537353515625,413.6580505371094,356.3880615234375,375.1982727050781,350.8912658691406,350.54815673828125,377.091796875,339.1717654743128,406.75391380618737,360.86769214041067,422.4809181505884,392.3207732713113,424.5572042468849
labeled-data,ltFLiPCADDISEEGEMG000313,img62807.png,407.039306640625,343.57281494140625,411.49835205078125,380.39630126953125,379.70977783203125,359.83465576171875,350.6289978027344,382.265380859375,334.09098903960637,411.5346414127687,,,,
labeled-data,ltFLiPCADDISEEGEMG000313,img62873.png,400.740478515625,337.7786865234375,412.1709289550781,372.2336730957031,378.5108337402344,355.9918518066406,350.3870849609375,381.0464782714844,327.8987560273025,406.37845464866825,374.645709844879,430.3144592873401,395.56595956422245,423.84849460297175
labeled-data,ltFLiPCADDISEEGEMG000313,img63631.png,356.6932373046875,319.2256164550781,387.9100036621094,319.52783203125,359.8347473144531,349.42266845703125,395.6448932793958,371.87504108140496,,,,,,
labeled-data,ltFLiPCADDISEEGEMG000313,img64007.png,395.4803161621094,312.365234375,408.1692199707031,348.860595703125,375.1049080628709,330.69762046521464,357.2676788477139,368.2455827273042,315.4919549500429,351.63328882357587,306.94134902937935,321.9066896436577,320.5659323471124,301.83845674045693
labeled-data,ltFLiPCADDISEEGEMG000313,img64054.png,389.05548095703125,317.3446350097656,402.99798583984375,356.0102844238281,362.6368408203125,335.2927551269531,352.5102844238281,371.4300537109375,314.9611144431286,347.02082817353966,308.68151598693794,323.5651299400465,323.30633148762206,301.512411337256
labeled-data,ltFLiPCADDISEEGEMG000313,img64110.png,396.45916748046875,314.9054260253906,412.6967468261719,353.5885925292969,367.09930419921875,338.17144775390625,356.06490590023407,380.07297669927647,315.12876723357556,346.1013157916255,306.67610505856896,325.1709437004466,314.9256345303269,305.52165713658684
labeled-data,ltFLiPCADDISEEGEMG000313,img65305.png,411.92205810546875,329.24884033203125,421.69403076171875,368.5616149902344,381.91168212890625,349.8091735839844,360.7478942871094,382.1731872558594,318.8941774366265,359.98216555675606,300.97329521122583,342.11158979868804,304.90812551073805,317.35440591603214
labeled-data,ltFLiPCADDISEEGEMG000313,img65908.png,418.56866455078125,338.30804443359375,406.8898620605469,374.68359375,380.18353271484375,339.9036865234375,359.57757568359375,376.3737487792969,320.34832763671875,373.1429138183594,301.3983820402327,344.24165953119234,303.53720855680547,317.76053714748156
labeled-data,ltFLiPCADDISEEGEMG000313,img65947.png,395.082275390625,328.4083557128906,409.5321044921875,372.8854675292969,373.83050537109375,360.1681823730469,348.4429931640625,379.44482421875,323.5694707723827,370.10619977802776,302.34683454901756,352.25715644560097,299.8511095777046,324.18841655418487
labeled-data,ltFLiPCADDISEEGEMG000313,img66161.png,370.34326171875,311.4577941894531,410.6354064941406,349.08203125,366.0726318359375,357.7817077636719,361.2218017578125,384.6446533203125,323.5154137976415,373.12327986484706,300.91074349311043,348.77145209656845,303.65915599209677,318.5216778972343
labeled-data,ltFLiPCADDISEEGEMG000313,img66408.png,380.8735656738281,309.969482421875,415.0938720703125,347.2964782714844,369.0870666503906,342.29693603515625,365.0062255859375,378.79425048828125,327.6442565917969,375.5377360857232,301.15378489834677,354.3200139264488,300.4707791983534,326.22863630146526
labeled-data,ltFLiPCADDISEEGEMG000313,img66809.png,395.9909362792969,314.3149719238281,417.320556640625,352.53729248046875,376.0426940917969,338.72088623046875,368.3320617675781,376.61328125,330.9789123535156,379.5276411496489,297.2160920359473,347.1259612301803,306.6144230178995,316.13505568840645
labeled-data,ltFLiPCADDISEEGEMG000313,img66837.png,383.5259094238281,314.44000244140625,418.779541015625,350.50384521484375,379.07342030453094,351.01066978162083,364.2878112792969,379.3738708496094,328.6703796386719,378.200279089102,297.7032379732166,351.1236344851167,300.44789996479426,325.34149470685816
labeled-data,ltFLiPCADDISEEGEMG000313,img66937.png,400.9492492675781,316.6133728027344,417.9687805175781,355.63262939453125,378.1954040527344,338.87371826171875,370.4114685058594,377.23785400390625,325.17581675601593,372.68291957558677,297.69174737168714,344.58207739272643,306.6485416702433,316.6645725687385
labeled-data,ltFLiPCADDISEEGEMG000313,img67257.png,400.9397888183594,316.9421081542969,420.74237060546875,355.4544677734375,379.21435546875,339.8793029785156,370.2574157714844,377.4895324707031,327.1246337890625,380.33837890625,299.2942928164721,352.3263861578817,300.62025546991197,322.6192198530541
labeled-data,ltFLiPCADDISEEGEMG000313,img67282.png,401.741943359375,317.086669921875,420.7314147949219,355.8794250488281,379.1260986328125,339.5747375488281,371.32647705078125,376.8274841308594,328.1202087402344,380.8331604003906,298.78845537602183,347.88847387710143,301.44094371783524,323.2346080627308
labeled-data,ltFLiPCADDISEEGEMG000313,img67928.png,405.9143371582031,324.8298034667969,412.30499267578125,362.32037353515625,375.5937805175781,339.52154541015625,365.82525634765625,380.2776184082031,325.0037536621094,382.5729675292969,300.4316678408161,349.2162934084916,309.3653634145487,318.6341341457839
labeled-data,ltFLiPCADDISEEGEMG000313,img68423.png,395.5045166015625,317.01251220703125,417.31561279296875,353.4012451171875,373.03155517578125,339.4052734375,367.8312683105469,379.8439636230469,326.9453125,386.3089599609375,301.2178732062566,353.3831843592102,304.6885164700026,328.2375327617929
labeled-data,ltFLiPCADDISEEGEMG000313,img69050.png,396.3592224121094,317.01898193359375,418.0372009277344,352.7911682128906,374.4900207519531,339.02618408203125,368.2459716796875,378.7088623046875,326.3383483886719,384.84002685546875,297.3187870609837,348.8884497418084,307.2785770706339,322.46950061477287
labeled-data,ltFLiPCADDISEEGEMG000313,img69488.png,405.9380798339844,320.2623291015625,414.7088317871094,358.1976623535156,375.85614013671875,336.22216796875,367.3825988769531,377.6934814453125,325.9554443359375,384.74957275390625,300.1449361945379,353.7092646814758,305.0827764364452,323.3851754109144
labeled-data,ltFLiPCADDISEEGEMG000313,img70053.png,405.127197265625,318.4666748046875,415.6385498046875,357.3196105957031,375.80914306640625,335.944091796875,366.88079833984375,377.31427001953125,325.1953125,384.38238525390625,302.5059814453125,363.56514864701177,303.8744676297056,332.97860937847776
labeled-data,ltFLiPCADDISEEGEMG000313,img70605.png,405.6688537597656,318.27655029296875,415.493408203125,356.4665222167969,376.591796875,335.653076171875,366.7301330566406,378.0387878417969,325.7303771972656,385.3063659667969,299.2504099329757,346.5171778747775,309.21402102217655,317.80612586065234
labeled-data,ltFLiPCADDISEEGEMG000313,img73537.png,404.7663269042969,318.73162841796875,417.62548828125,355.6956787109375,376.3924560546875,335.0470886230469,367.72589111328125,377.9524841308594,325.1485595703125,384.2744140625,300.0295606023701,347.37737684938685,310.0029189037283,314.2218757774839
labeled-data,ltFLiPCADDISEEGEMG000313,img74314.png,401.5320739746094,311.7162780761719,422.4461364746094,350.89251708984375,375.7165832519531,333.1651611328125,368.87646484375,377.451416015625,325.82122802734375,385.7647705078125,297.2352568550649,352.00274944260946,308.6846064054671,316.55153942096024
labeled-data,ltFLiPCADDISEEGEMG000313,img78859.png,405.0147705078125,328.6283264160156,406.10113525390625,367.3511962890625,368.34173583984375,341.6196594238281,361.6647644042969,384.8617858886719,322.43438720703125,386.2498474121094,300.54087748835536,353.315208655327,306.84654543956856,317.8030411645735
labeled-data,ltFLiPCADDISEEGEMG000313,img79397.png,402.34014892578125,313.631591796875,412.90960693359375,352.3048095703125,369.2688293457031,329.7704162597656,365.1511535644531,377.1612548828125,326.31195068359375,385.6954345703125,306.5624694824219,351.55462646484375,315.67204622067834,328.25540601281483
labeled-data,ltFLiPCADDISEEGEMG000313,img81295.png,400.9997863769531,311.43902587890625,414.0705871582031,350.3072814941406,367.7934875488281,327.400390625,363.43084716796875,374.2384338378906,351.2846984863281,403.7606201171875,306.18796055136636,345.4844055175781,320.11682356268955,320.0910227847689
labeled-data,ltFLiPCADDISEEGEMG000313,img81647.png,402.179443359375,311.8503723144531,413.5097351074219,350.40625,367.3369445800781,327.1051330566406,362.4696350097656,374.67364501953125,329.18328857421875,386.3373718261719,309.9301863450768,349.59109636455037,318.4856691358452,323.5770750776635
labeled-data,ltFLiPCADDISEEGEMG000313,img81886.png,392.796630859375,314.1266784667969,404.3819274902344,352.6167907714844,359.7843933105469,331.4270935058594,357.7168273925781,379.31982421875,321.9866943359375,385.9215393066406,310.55692892755314,337.87334823624576,324.65037815325843,318.69794178021164
labeled-data,ltFLiPCADDISEEGEMG000313,img81926.png,393.7900085449219,314.15509033203125,404.5518493652344,351.9154052734375,359.8854675292969,331.1137390136719,357.78070068359375,377.8983459472656,343.8770751953125,405.56298828125,307.64429935987766,352.0882039439198,315.20733253706817,327.10290145890195
labeled-data,ltFLiPCADDISEEGEMG000313,img82086.png,392.69482421875,312.99066162109375,404.9654541015625,352.05126953125,365.71700052117114,336.6229148278119,357.56573486328125,378.7934875488281,330.0374119830317,405.4767024703817,310.40088132693825,344.4026795162431,318.1961680190286,323.7644930619149
labeled-data,ltFLiPCADDISEEGEMG000313,img82528.png,392.29058837890625,312.9613037109375,404.6360168457031,351.3443603515625,364.86830029122984,334.658119348398,357.2402038574219,378.6724548339844,330.13866930725044,407.12976727153386,310.4048302721354,346.6934706615408,321.4944113216063,322.7744290278134
labeled-data,ltFLiPCADDISEEGEMG000313,img85683.png,392.5893859863281,311.87542724609375,405.1549377441406,350.33892822265625,360.4482727050781,329.66033935546875,357.95953369140625,376.9151306152344,332.2604599731095,404.8763975733699,310.53211175425236,344.77551805075655,320.1427040827317,322.9794131793908
labeled-data,ltFLiPCADDISEEGEMG000313,img85764.png,392.40576171875,311.9684143066406,405.83477783203125,349.3035583496094,359.8140869140625,329.50958251953125,357.1468811035156,377.84588623046875,329.1041170265279,406.42883953715886,308.6465093900729,342.04744104257315,322.7466114478095,320.17610395884424
labeled-data,ltFLiPCADDISEEGEMG000313,img85982.png,392.4165954589844,311.3908386230469,405.4206237792969,350.0408020019531,360.94378662109375,330.2135314941406,357.2916564941406,377.61370849609375,329.10196341005735,405.48206402714595,306.90657072804595,347.11805475675766,316.51220952482197,324.9990615112655
labeled-data,ltFLiPCADDISEEGEMG000313,img86042.png,391.7998962402344,312.5384521484375,405.4466247558594,349.6338195800781,359.8758239746094,329.8414001464844,357.3974914550781,377.2008972167969,341.6327819824219,403.8666076660156,309.7747811532172,353.2098725394663,319.175266338591,325.4450695332773
labeled-data,ltFLiPCADDISEEGEMG000313,img86424.png,392.6260681152344,311.8063049316406,404.67950439453125,350.0210876464844,360.4242248535156,329.63006591796875,357.01385498046875,377.52178955078125,328.07064599261605,400.79464780374803,309.2367176643345,349.53039690165974,317.90998840267343,324.09130338536727
labeled-data,ltFLiPCADDISEEGEMG000313,img88057.png,392.8122253417969,318.0622863769531,400.5236511230469,356.6449279785156,360.2688293457031,336.8614807128906,355.9497375488281,382.52362060546875,344.209228515625,403.7095031738281,306.3027038574219,351.6149597167969,315.50516634656015,326.4171650961481
labeled-data,ltFLiPCADDISEEGEMG000313,img88862.png,389.7703552246094,314.92962646484375,401.3573303222656,352.4762878417969,358.0874938964844,334.1109313964844,357.2063293457031,381.2911071777344,343.7073974609375,404.6822509765625,307.70953457118594,344.10255578866696,316.70823669368906,323.1436524025745
labeled-data,ltFLiPCADDISEEGEMG000313,img89645.png,388.70501708984375,314.2242431640625,402.8391418457031,351.4534912109375,358.0873107910156,333.7400817871094,357.3178405761719,380.9958801269531,352.6334533691406,416.6815490722656,307.15492740025877,355.25059685298,311.4781746490803,332.81736263880373
labeled-data,ltFLiPCADDISEEGEMG000313,img89871.png,388.184814453125,314.1489562988281,401.9827575683594,351.33489990234375,358.01849365234375,334.0289611816406,357.6536560058594,381.2726745605469,352.26409912109375,416.98809814453125,306.0009598363331,343.67766703044236,317.89793395931406,321.2965632219887
labeled-data,ltFLiPCADDISEEGEMG000510,img01753.png,246.95059204101562,153.38522338867188,237.70361328125,200.47047424316406,207.50051879882812,161.9376678466797,193.61990356445312,206.1858367919922,182.96597290039062,242.6661376953125,191.29698181152344,282.7184143066406,218.29345703125,318.5245056152344
labeled-data,ltFLiPCADDISEEGEMG000510,img07240.png,143.83531188964844,241.98715209960938,161.3885040283203,196.31346130371094,188.5517120361328,232.62875366210938,214.10435485839844,179.40451049804688,250.65032958984375,154.1328125,276.31996851030897,149.7810505949539,,
labeled-data,ltFLiPCADDISEEGEMG000510,img08098.png,295.6585388183594,323.03631591796875,302.4110107421875,378.7102966308594,260.0049743652344,354.9404296875,253.74517822265625,383.6173095703125,243.75450134277344,407.933837890625,217.9151153564453,423.31634521484375,181.55172729492188,412.7943115234375
labeled-data,ltFLiPCADDISEEGEMG000510,img09549.png,260.91448974609375,329.1951904296875,308.76409912109375,336.6718444824219,271.5961608886719,370.6893005371094,335.6578369140625,373.6764221191406,380.70751953125,368.6874084472656,415.8119201660156,360.523193359375,443.92291259765625,353.116455078125
labeled-data,ltFLiPCADDISEEGEMG000510,img10206.png,194.1610565185547,391.2530212402344,224.74342346191406,363.4990234375,228.52976989746094,410.7459716796875,279.9218444824219,378.57135009765625,327.6141955750252,356.8591797581071,360.34105935076445,351.732321439762,390.9027116894787,351.82689482819944
labeled-data,ltFLiPCADDISEEGEMG000510,img12047.png,96.09749603271484,188.7529296875,141.61477661132812,228.7209930419922,94.03846740722656,243.73789978027344,140.7274169921875,285.1710205078125,190.06524658203125,345.7814025878906,224.72201538085938,356.7126770019531,256.06103515625,363.262939453125
labeled-data,ltFLiPCADDISEEGEMG000510,img12845.png,51.431522369384766,388.4382019042969,101.55919647216797,333.721923828125,119.25212097167969,395.0553283691406,154.75201416015625,331.33197021484375,204.70591735839844,311.6941833496094,237.20921325683594,299.2767028808594,256.1042836068642,274.39450193474056
labeled-data,ltFLiPCADDISEEGEMG000510,img13340.png,279.4706726074219,299.1297302246094,318.69195556640625,311.78271484375,279.7129211425781,331.7642517089844,342.1454772949219,354.0242004394531,395.5423278808594,366.5065612792969,424.0147728824751,358.0340460669353,444.9916687011719,338.95538330078125
labeled-data,ltFLiPCADDISEEGEMG000510,img13514.png,412.0632629394531,182.89642333984375,456.6463317871094,202.33969116210938,412.7477111816406,217.56101989746094,450.3492126464844,260.02532958984375,466.76239013671875,311.8487854003906,471.4929092209061,348.40164429197193,457.7124488378448,386.26681629794143
labeled-data,ltFLiPCADDISEEGEMG000510,img13987.png,310.5256652832031,450.0274353027344,253.90579223632812,439.57073974609375,288.4553527832031,415.08123779296875,231.61175537109375,380.9508056640625,233.1540069580078,335.01519775390625,,,,
labeled-data,ltFLiPCADDISEEGEMG000510,img14180.png,413.16156005859375,243.90985107421875,406.47991943359375,206.29562377929688,442.35205078125,228.92701721191406,431.3574523925781,163.64312744140625,412.6163330078125,105.54203796386719,,,,
labeled-data,ltFLiPCADDISEEGEMG000510,img14365.png,397.12615966796875,254.51171875,402.349609375,217.3257293701172,436.5084533691406,246.968994140625,434.5200500488281,186.9903106689453,420.0558166503906,142.40245056152344,411.666748046875,110.52556610107422,400.8188675028339,84.14776878102981
labeled-data,ltFLiPCADDISEEGEMG000510,img16861.png,,,,,,,,,,,,,,
labeled-data,ltFLiPCADDISEEGEMG000510,img19716.png,234.13253784179688,363.4719543457031,277.1299743652344,359.11248779296875,258.1393737792969,398.94268798828125,312.8413391113281,386.0555419921875,350.32916259765625,369.11761474609375,379.2865295410156,351.8412780761719,408.48321533203125,342.12457275390625
labeled-data,ltFLiPCADDISEEGEMG000510,img24681.png,205.39810180664062,321.74444580078125,265.8647155761719,336.2973327636719,222.04974365234375,377.17462158203125,275.6953125,373.7218017578125,312.84972325056174,376.4620494415806,315.9447776946805,402.34413992758857,305.9177041466445,430.9307938429722
labeled-data,ltFLiPCADDISEEGEMG000510,img26744.png,294.24188232421875,344.5233154296875,340.3466796875,326.935302734375,331.4212341308594,368.1178283691406,381.23699951171875,349.46954345703125,418.93084716796875,334.5746154785156,448.0478515625,320.00469970703125,462.1680908203125,305.728271484375
labeled-data,ltFLiPCADDISEEGEMG000510,img30740.png,259.2729187011719,359.2413330078125,301.3517761230469,324.58050537109375,298.8363342285156,380.4595947265625,339.3659362792969,355.5074462890625,,,,,,
labeled-data,ltFLiPCADDISEEGEMG000510,img31123.png,350.0420837402344,330.1230163574219,343.7026062011719,367.6874084472656,317.3740539550781,337.9761657714844,287.05743408203125,373.0404052734375,232.7616424560547,374.3291931152344,205.48162841796875,372.47296142578125,172.40589575229947,365.4413908296806
labeled-data,ltFLiPCADDISEEGEMG000510,img31142.png,391.2181396484375,344.3943176269531,362.7574157714844,373.163330078125,356.4227600097656,333.1695861816406,304.3326110839844,362.0223693847656,254.31663513183594,373.6839294433594,218.20077514648438,373.5716857910156,185.00848388671875,368.81414794921875
